Process(_Total) IO Other Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec.1,Process(_Total) Pool Paged Bytes,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Process(_Total) IO Data Operations sec,Label
9981.250572,127.8673145,522.8026489,5479.627763,232.0011755,127.8673145,8389232,94.66714631,1.733342116,3.866686258,0
15826.57504,3070.300624,813.3423289,24845.47479,9000.366211,3070.300624,10210968,451.8716644,10.66678464,12.66680676,4
6442.717578,221.5707185,333.0214554,5424.224188,254.9726707,221.5707185,8128416,91.62248632,2.461896873,4.125340706,0
2282.694595,6369.38343,65.020193,4629.943528,144.1491689,6369.38343,6045904,299.6785354,12.77776567,2.395831062,3
3448.417177,2770.332126,109.5106357,51160.61954,24994.9851,2770.332126,7434568,145.4803082,4.938322389,236.1719315,0
4194.053469,2829.856149,203.5229876,189993.4087,94440.39928,2829.856149,7218536,141.1928227,4.599766179,152.5922432,0
6409.62902,6846.475132,209.3454765,33706.86636,3879.526201,6846.475132,8703048,159.3032592,72.02646322,20.92794578,1
3303.350802,4411.18349,107.874591,279.793466,146.9015766,4411.18349,6057088,208.1439232,8.005535508,2.735224632,3
14698.22926,2555.816681,709.0712945,5591.369826,2802.818293,2555.816681,8563896,136.0008876,4.933365532,21.66680808,1
5475.107186,82.66929169,250.6746264,61523.68692,28059.29098,82.66929169,7889048,135.0042868,1.066700538,260.2749313,0
6977.482186,177.4037846,361.9410547,1028.355272,239.4717754,177.4037846,8029768,88.13521355,2.200046934,3.666744891,0
2601.841568,67.99934403,89.19913953,341.9967009,148.0652383,67.99934403,5023880,8.533251016,0.999990353,3.066637084,0
14818.21977,6862.973367,732.1376041,36120.07737,15599.75767,6862.973367,8001888,156.00091,5.800033834,24.93347878,0
1263.145584,4366.011912,52.59773409,5.266439788,1.266612101,4366.011912,6038120,183.6587546,7.466345017,0.199991384,3
4823.070212,3048.353179,249.4737467,32899.73369,13645.18725,3048.353179,9926472,446.3460006,10.60030084,21.13393311,4
9393.587531,2783.969154,429.6055276,59318.22989,25722.59763,2783.969154,7446256,183.2690247,4.93339681,242.8031241,0
1461.583835,4526.549936,53.93273684,21506.42881,10736.14792,4526.549936,11012368,219.5975713,7.533250016,163.6648565,6
4568.190253,681.2084879,132.4683172,6755.017501,790.0098435,681.2084879,8000496,232.1362258,3.733379851,32.00039872,0
8863.854789,86.53321738,411.5994485,5162.126416,95.06653928,86.53321738,7913792,79.59989334,1.133331815,1.466664701,0
3034.129531,2556.863462,99.33320884,4998.127069,2507.73019,2556.863462,8699536,132.3998341,5.1333269,14.79998145,1
3734.96513,288.9357931,139.7345229,1654.347417,295.6691838,288.9357931,7833592,95.13414324,3.933366819,4.066701288,0
9908.43078,6594.109683,516.5877018,451.9892396,144.3965624,6594.109683,6401168,830.6468917,102.2642321,2.466607945,0
5508.644302,2995.254506,500.8646332,58889.22758,38148.24512,2995.254506,10128736,446.798186,9.466628232,18.99992286,4
3035.124729,2693.66653,98.53088977,5521.529733,2764.331445,2693.66653,8847992,140.3965182,6.799831364,19.66617895,1
1295.470368,188.7532997,55.13916595,383.8406027,255.5603665,188.7532997,5453880,52.93893321,1.13345323,8.134193768,0
16893.80674,124.0064111,879.4454673,5963.641654,239.4790477,124.0064111,8170920,94.7382313,1.666752838,3.80019647,0
7067.853002,39.06659114,360.5993028,45462.57877,19988.76136,39.06659114,7818144,47.59990797,0.199999613,28.39994509,0
5635.715149,5318.716172,187.1327295,6519.778963,97.39968572,5318.716172,6086688,300.6656965,9.86663483,4.599985157,3
4456.920349,2953.658062,234.1993177,133381.4781,9144.640025,2953.658062,10016656,455.3986733,10.19997028,32.99990386,4
14753.0747,2911.920887,719.6800671,20799.58729,9148.437011,2911.920887,10213456,418.2744549,8.866831767,15.60029048,4
9773.286331,3280.762313,422.7370675,18231.69438,6297.322293,3280.762313,7816608,365.736564,7.733401645,27.80024557,0
7797.687823,119.474141,341.4213593,59098.16385,31432.49975,119.474141,7787912,48.40302809,1.866783453,255.8160038,0
12495.43601,116.793451,647.6183554,5950.213958,238.9077881,116.793451,7708152,93.7141073,1.197199384,3.791131381,0
2636.850951,80.8097338,89.94416741,4649.026657,146.8176847,80.8097338,5024152,8.534361326,1.200144561,2.80033731,0
9454.602367,109.058235,440.8992459,792.6720492,95.05931731,109.058235,8288424,88.12651998,1.466553283,1.39989177,0
9836.042536,265.9272737,457.122917,1951.622196,351.7919838,265.9272737,7843528,74.19830927,2.599940756,9.733111548,0
3614.92465,244.7372589,127.6020467,1359.355137,95.06819156,244.7372589,7596296,100.3349427,3.066715857,1.466690192,0
11530.02556,106.5446583,552.7254177,22942.5053,10882.95679,106.5446583,8027432,88.27604982,1.400148826,22.93577125,0
286346976.3,63.13662065,42.40220774,34.13511063,0.0,63.13662065,4957400,0.0,0.933381931,0.066670138,0
6290.97456,335.402198,212.0680564,1516.743273,211.7347209,335.402198,10210256,217.2680905,4.333361731,4.933365663,6
10709.4358,488.4442009,491.6444905,5178.668635,622.8563643,488.4442009,7922520,211.419132,3.266962305,24.13551744,0
11713.53831,187.0656815,560.3303823,1035.994544,240.7320655,187.0656815,7711448,129.0659869,1.466658942,3.866646302,0
2123.332909,87.86664909,104.4666458,1028.799794,239.4666188,87.86664909,7913296,109.6666447,1.133333107,3.666665933,0
7936.628736,3080.473865,385.5509222,22871.71007,11190.57718,3080.473865,7825568,258.4117887,7.000319355,35.46828473,0
3489.791729,95.47191189,122.406725,59999.62971,27236.8964,95.47191189,7770368,86.07139543,1.266736261,258.8142193,0
3972.231499,0.0,116.5989677,291.7307505,147.9986897,0.0,6409336,34.99969014,0.0,2.933307364,0
7604.888262,2491.385234,253.598497,77959.53796,38414.90566,2491.385234,8372512,709.1291306,6.666627156,164.9990221,0
1350.000729,2554.201379,61.06669964,9872.538665,2760.00149,2554.201379,8699920,136.0000734,5.066669403,22.06667858,1
2965.614403,2687.397243,95.83625455,5826.366423,2921.811129,2687.397243,8697328,138.9758428,6.96870272,17.18946671,1
1913.972439,111.2650644,95.26529485,5452.654815,294.3957607,111.2650644,7915720,98.86524301,1.39997984,3.866610987,0
3576.857301,173.8305725,131.6393331,1032.918858,240.6833578,173.8305725,7622992,119.7751299,1.266403711,3.865863959,0
6451.449545,148.8426712,274.9454899,41986.90375,20434.32492,148.8426712,7702984,116.5667515,0.933600984,27.54122904,0
3002.896498,2558.235286,97.39880524,9749.013745,2698.633563,2558.235286,8702288,121.5985084,5.199936214,19.39976203,1
1233.753952,4402.48895,51.45090312,5.271882421,1.267921089,4402.48895,6037448,186.5845981,8.074655354,0.266930755,3
7441.088373,4843.773876,281.1907432,20769.58293,9149.232141,4843.773876,10280928,560.1148944,14.19953255,15.79947988,4
18597.29301,87.67056216,95.93759616,1646.073141,148.806612,87.67056216,8139040,94.47086432,0.66669629,4.06684737,0
10592.38112,91.19524569,500.0405979,1359.26247,95.06171078,91.19524569,7788552,83.26232592,1.199937443,1.466590208,0
18055.05639,3105.230501,858.7233321,13838.3055,6297.993316,3105.230501,7816904,308.4630741,8.199904498,33.73294046,0
9151.62866,2850.831805,418.1068904,5684.534092,405.376392,2850.831805,7819344,225.2165125,6.198619609,12.33058739,0
3148.255018,2524.523993,101.9996226,5500.312982,2752.256483,2524.523993,8692240,143.1994702,4.6666494,21.13325514,1
7424.679197,112.1274818,336.7824244,55472.1051,27177.44837,112.1274818,8261520,117.4605368,1.533253318,257.9865365,0
10035.34275,82.26018621,524.5586753,5397.041488,239.447803,82.26018621,7799704,76.79395017,1.066582641,3.733039245,0
2574.479367,163.7044668,82.58543743,6007.9406,257.8212042,163.7044668,5436720,55.5901976,1.199788437,8.99841328,0
1251.399196,2599.605756,49.80959779,9182.50647,2378.676088,2599.605756,8694184,155.9227866,5.288922346,10.77868984,1
5591.547685,2862.540681,227.4672505,64335.23179,29387.9421,2862.540681,7844512,220.2005652,6.333349589,263.0673419,0
2826.809224,495.679974,93.06916526,53334.89853,26158.03559,495.679974,8026192,166.6044728,2.866743629,64.6684028,0
11003.44723,222.7996064,519.599082,5402.190456,240.732908,222.7996064,7825840,143.3997467,1.599997173,3.933326384,0
2012.102439,0.0,65.32800126,18048.92685,13312.78008,0.0,5160152,0.0,0.0,6.732783804,0
3260.666145,254.3999593,114.2666484,5161.799174,95.06665146,254.3999593,8174096,88.99998576,2.733332896,1.466666432,0
5916.690265,2519.353274,294.0612128,9643.421147,2618.484769,2519.353274,8697232,118.7977967,4.533249257,18.0663316,1
3531.785843,70.93706604,126.7400024,5728.701444,95.07166934,70.93706604,7918768,69.73700289,0.933382448,1.533414022,0
3676.707797,121.068021,185.068737,5963.400044,239.4693455,121.068021,7945200,99.6011142,1.600017899,3.80004251,0
8652.591447,95.06584023,451.3294098,1028.324394,239.4645849,95.06584023,8339152,85.99925238,1.266655655,3.666634791,0
3020.369355,2550.528173,95.23988638,6302.096235,3158.109121,2550.528173,8702576,140.1492074,5.421244411,17.26766738,1
11356.58399,88.26602409,587.129059,1594.321727,239.4649234,88.26602409,8370936,82.5327325,1.133325083,3.733306155,0
16472.53514,2898.129943,806.4471722,34587.69723,13648.07008,2898.129943,10215216,386.5239898,8.999782445,21.93280314,4
3004.802825,126.6667857,97.66675847,4694.937747,148.0001391,126.6667857,5530192,0.0,1.333334587,3.066669549,3
1268.879797,2569.10478,59.88931241,9787.300839,2718.227834,2569.10478,8697520,121.6459976,5.73550208,19.80748974,1
8332.087638,694.5850757,397.6581223,59482.65525,28801.24782,694.5850757,7904952,420.5242977,3.13326601,270.9941772,0
5805.570855,0.0,287.3919569,52360.66793,25622.21625,0.0,7509488,0.0,0.0,243.1931938,0
707793.866,23835.69084,3100.501791,21096296.71,14224745.62,23835.69084,10460664,637.6601795,24.06642183,1420.452216,4
10376.12226,65.73664208,541.4939219,1028.451765,239.4787204,65.73664208,7804664,70.40354365,0.866710291,3.666851232,0
12845.37144,2811.616639,668.9880965,20475.769,9000.106525,2811.616639,10120448,390.5263846,8.399850539,12.59977581,4
6037.158703,2547.216012,310.2408401,14020.59184,7122.468125,2547.216012,8699216,140.4486692,5.335182116,22.34107511,1
11171.68776,4560.088052,524.8800454,45495.48476,22104.71022,4560.088052,7828080,197.6088438,4.918905836,54.6982329,0
8399.484777,2773.69854,424.6855736,12372.84354,5892.495698,2773.69854,7931168,216.2688991,5.789352069,20.49563721,0
8430.577566,2843.214917,426.0022351,5645.896289,2831.214854,2843.214917,8701968,262.0680417,5.533362365,21.93344841,1
15284.85698,258.9286519,741.7865885,1321.976099,406.7259797,258.9286519,8008800,84.06514677,1.866632918,12.46644127,0
8128.100929,247.7323457,401.7983982,5385.37853,203.7325211,247.7323457,7915624,65.13307367,2.399990432,6.866639292,0
1962.646936,258.7973982,97.33235482,1028.789657,239.4642593,258.7973982,7817880,67.5993204,2.733305854,3.666629805,0
11639.07313,4929.879598,418.5287714,25191.92541,9173.166679,4929.879598,10130256,582.8603135,14.93317056,16.39982124,4
3701.92802,28027.59784,103.6683848,24314.93631,148.0691207,28027.59784,6420192,3297.187979,429.4071167,4.400072924,0
4482.071839,2975.692507,222.9302747,25658.04797,9000.143185,2975.692507,10032744,422.9275308,9.733199794,12.73315863,4
3197.356567,2593.752181,103.6007528,9986.072565,2815.62046,2593.752181,8696208,139.6010144,5.066703485,21.73349126,1
15691.73057,129.5988759,820.3928845,5397.486519,239.4645897,129.5988759,8303984,99.59913614,1.7333183,3.733300953,0
4304.803846,1176.037476,164.8052518,86893.50234,40182.21381,1176.037476,8207024,104.5366646,2.666751647,175.8722711,0
7126.547415,243.607318,303.2091084,6375.858197,406.745552,243.607318,8022128,118.2035508,1.600048065,12.60037852,0
8210.891683,241.0007342,426.7346335,1196.203644,293.2008933,241.0007342,8036536,34.2001042,2.000006093,6.266685759,0
8480.643704,2762.814238,434.6022397,12285.32998,5820.696663,2762.814238,7933152,202.6010441,6.466699992,19.93343606,0
3283.615389,248.5344981,115.5338748,5162.157527,95.06711221,248.5344981,7820064,97.3337895,3.200014997,1.46667354,0
6408.239453,2990.053969,279.2654807,20796.64502,9148.227817,2990.053969,10127360,433.998157,9.93329115,15.59993375,4
5346.59199,2458.041854,211.1763453,5381.821472,207.9675879,2458.041854,7815056,210.975798,5.815872757,7.420251449,0
3321.398195,4534.160472,106.6516238,60213.77371,29562.7636,4534.160472,10759512,257.5636715,8.132186316,328.3536868,6
1392.380785,2597.240936,63.10790611,5675.637917,2802.391716,2597.240936,8384864,132.6267741,5.876715066,21.83733894,0
9904.429911,127.0670504,516.1348921,5397.549634,239.4673899,127.0670504,8072720,92.06694471,1.733338568,3.733344608,0
3178.188485,2580.244776,103.4684622,5562.496528,2788.448389,2580.244776,8564792,126.0021866,4.733415474,20.73369313,1
4764.473945,2902.445046,242.6704329,20742.18859,9144.808594,2902.445046,10367912,420.9398663,8.933471981,14.9335651,4
1134.065272,95.21667498,53.54271009,357.9293496,199.368248,95.21667498,5290160,28.6050095,0.800140126,5.200910818,0
7316.820682,5307.815003,315.9342264,1737.738245,843.6023846,5307.815003,6243296,230.4006513,9.666693991,3.200009045,3
5991.716998,92.66847617,306.0726432,1594.497802,239.4713427,92.66847617,7925304,79.66822232,1.266691401,3.733406234,0
7313.668611,23.2014866,378.290905,5398.079206,239.4820111,23.2014866,7705512,35.60228116,0.333354692,3.733572556,0
3444.26212,82.26655807,130.8664939,6205.591809,240.666349,82.26655807,8016896,16.53331151,1.266664995,3.99999472,0
1934.750901,2787.891981,90.93415902,4340.70608,1848.416784,2787.891981,7840640,204.0685196,6.333390841,10.86676534,0
2255.655685,95.46902348,110.0693839,5963.613888,239.4725784,95.46902348,7805880,86.06879142,1.266697937,3.800093812,0
5453.887614,114.7309691,226.3286695,1359.305323,95.0647077,114.7309691,7696192,73.99847514,1.13330998,1.466636444,0
6122.390586,803.5900141,309.9294819,1196.251801,293.1963565,803.5900141,7826896,89.66555242,3.599955265,6.266588794,0
12201.87122,13323.33831,594.6668887,116862.377,58157.68838,13323.33831,7898936,254.9334285,10.33333719,310.6667826,0
21458.00837,2600.042501,173.6196635,5158.822923,2586.687142,2600.042501,8700016,156.0782968,5.382010236,16.21247528,1
3338.889394,4766.537272,107.9319129,22948.63133,8204.558695,4766.537272,11117520,386.394915,10.99985524,142.5314576,6
7590.308202,107.8615727,339.383972,5727.462844,95.0621772,107.8615727,7937536,82.39610871,1.466597404,1.533260923,0
6191.415526,82.26598715,305.730808,7482.471528,287.7309567,82.26598715,7806752,126.1322915,1.066657856,6.199948788,0
9271.275975,824.8319083,381.3172646,7368.62282,1399.874343,824.8319083,7996016,249.9228016,4.733133879,35.06518902,0
2217.779681,152.3690465,110.5216717,1568.555048,235.6046556,152.3690465,8183704,83.03883462,1.836561903,3.673123806,0
8269.596858,237.9332429,441.9331654,11366.12901,5327.331309,237.9332429,8776656,160.7999389,3.333332067,37.46665243,4
11879.49763,166.3337669,570.0014858,55756.212,27326.67123,166.3337669,7908296,94.26691239,1.866671532,259.6006767,0
999.6920516,0.0,51.9381158,4638.02707,144.4132976,0.0,4964440,0.0,0.0,2.400221012,0
7115.101348,102.2709982,312.2132233,1598.867717,240.7435296,102.2709982,8071776,149.2063194,1.333389807,3.93349993,0
5592.678449,4.266675655,271.6005722,52473.44388,25679.52076,4.266675655,7520120,60.13346001,0.066666807,243.7338468,0
10619.89626,86.93357559,471.9346485,5949.749913,317.0675502,86.93357559,8333792,125.133682,1.133336492,1.666671311,0
12034.33221,77.9995606,581.9300551,1604.924292,240.7319772,77.9995606,7712344,73.99958314,0.999994367,3.933311176,0
6433.792964,21637.87914,321.7563196,74492.3884,36544.4774,21637.87914,8036496,244.8174898,15.13441454,65.40467251,0
6671.702667,82.26957682,302.7440424,1032.836535,240.7418492,82.26957682,8338160,77.60274507,1.0667044,3.866803448,0
12151.48362,76.54267868,635.4775876,1028.792275,239.4959075,76.54267868,7851952,78.34289848,1.000122108,3.667114397,0
4609.336345,284.7335194,220.2001439,22970.41501,10865.47377,284.7335194,8031776,67.8000443,2.466668278,29.13335237,0
9400.963291,64.8002065,485.5348806,54980.97521,27205.95336,64.8002065,7885624,120.800385,0.866669428,257.8674884,0
1168.205135,110.7211828,54.46069015,357.5607613,199.3114609,110.7211828,5291272,42.32868818,0.999890272,5.199429415,0
7739.580457,90.79664234,402.1851272,1028.628628,239.4578115,90.79664234,7702688,82.39695296,1.199955626,3.666531078,0
7476.415455,4553.194878,289.1954404,18132.11412,8339.201852,4553.194878,11268528,249.3294022,7.933208253,144.1310609,6
4524.947423,3057.629581,313.3908486,25143.20897,9154.13601,3057.629581,10215656,450.0655628,10.67771205,15.01553257,4
6301.94344,146.6715567,326.6775581,5425.380882,253.3417797,146.6715567,8214520,96.80322742,2.000066682,4.066802254,0
17839.5665,2779.665787,859.7791074,23535.16143,9148.044369,2779.665787,10216648,466.0553415,8.999781305,15.53295588,4
5730.329227,789.3786858,233.5467514,21159.61569,9881.901081,789.3786858,6456544,46.00264301,12.33404197,2.733490381,0
3450.340034,3584.584938,106.7177167,4653.88981,148.8728771,3584.584938,5866840,194.0866137,7.114514447,3.191557883,3
11201.3058,464.2572361,580.3882104,5963.212201,239.4618024,464.2572361,8094592,76.79843997,3.466596249,3.799922811,0
4394.918106,2988.013631,224.8060413,24842.66761,9000.50854,2988.013631,10209392,446.2786597,9.400252616,12.66700707,4
9514.664703,10138.57605,490.9826978,44645.49336,19580.64331,10138.57605,8297064,200.992917,8.666361264,26.7990556,0
7642.8681,5878.560042,380.8233242,102910.4363,50835.51351,5878.560042,7873080,193.8785411,7.733807003,302.9518881,0
8526.651754,287.4841457,387.0902018,5162.113857,95.07244707,287.4841457,8131584,85.33852192,2.73349953,1.466755845,0
8846.788017,90.79440343,409.4414287,793.0177851,95.06080712,90.79440343,7921072,82.39492118,1.199926037,1.399913709,0
14538.45861,252.26537,719.0629707,66503.32484,27345.45944,252.26537,7915960,163.7324917,2.866651932,260.7319932,0
23359.41686,2910.826607,1216.533511,21387.57518,9000.761228,2910.826607,10121848,434.5572108,8.933824217,12.80070336,4
2075.563249,2761.28444,90.46506483,52474.20419,25679.01198,2761.28444,7444360,151.1973228,4.399922092,243.7290177,0
13036.40385,160.7967583,681.119602,1028.312603,239.4618391,160.7967583,8161840,94.53142758,2.266620972,3.666592748,0
13607.38358,219.0760621,655.2281005,1358.724938,95.07074393,219.0760621,8173256,95.47076109,2.400102932,1.46672957,0
3694.66376,408.6663452,122.0665706,1426.598878,495.0662772,408.6663452,7916008,107.7332486,3.133330868,15.53332111,0
11530.78315,2823.27749,542.2815505,16519.92008,3144.619643,2823.27749,7925232,210.2057694,6.133501678,28.06743702,0
8224.370416,325.9955811,370.2040226,1946.905088,350.6002793,325.9955811,8021176,88.6836005,1.933702567,9.535154039,0
3165.868313,2541.534655,102.6000534,5384.536133,2699.334737,2541.534655,8556856,111.600058,5.333336107,18.46667627,1
1283.738695,2562.011268,59.52739925,4977.637129,2497.084407,2562.011268,8699944,107.9892349,4.999501616,12.13212392,1
552.0184153,2858.762035,10.66702252,57396.04807,25506.4509,2858.762035,7452184,229.6076597,5.800193494,241.5413912,0
7059.487516,88.40026108,225.734,5794.017112,122.5336952,88.40026108,7941616,92.53360662,1.13333668,2.466673952,0
5306.389779,1034.479354,136.5928726,7139.227475,1154.20644,1034.479354,8034488,375.4470758,4.999739114,49.26409607,0
4080.720807,582.78869,146.597155,6029.88298,554.5892373,582.78869,7829496,385.9258438,2.399953425,7.666517885,0
4456.544267,2933.607197,230.3338984,20715.11749,9117.889036,2933.607197,10041920,446.1344278,9.13335574,13.6667002,4
4745.088641,77.9937865,190.3848327,15855.93681,5153.989399,77.9937865,7851872,73.99410514,0.99992034,8.799298989,0
3355.090376,118.8008395,116.5341568,792.7389354,95.06733848,118.8008395,8066736,74.00052294,1.533344169,1.400009893,0
5314.194163,4155.780903,210.6024107,28696.26181,149.2683753,4155.780903,6430664,3140.302613,64.93407661,4.733387515,0
10408.46998,204.4144671,483.7008998,5969.022448,240.750372,204.4144671,7701888,142.1433933,1.333427704,4.000283113,0
3555.249512,2759.431454,180.7222948,229604.5758,114967.1111,2759.431454,7358392,143.991205,4.666381644,292.9154421,0
3384.42078,2513.482099,115.2007073,18451.97996,7410.845503,2513.482099,8558992,133.2008179,4.133358712,21.13346309,1
5652.436509,2897.586224,282.8051621,16831.3739,5583.968593,2897.586224,7930728,234.3376108,6.600120474,20.80037968,0
16804.3303,184.4175258,834.6126494,1212.31521,296.8948816,184.4175258,8033160,22.06876393,1.333460056,6.867319291,0
2078.546151,22920.54134,63.66705928,21736.66738,144.4008905,22920.54134,6040096,698.3376397,20.33345872,2.933351422,3
13097.39096,82.26619117,628.8630318,1359.325476,95.06611718,82.26619117,7826088,76.7995561,1.066660501,1.466658189,0
10595.9111,45.20018954,496.4687485,60913.78877,26903.71282,45.20018954,7447280,12.86672062,0.53333557,262.0677656,0
16025.26485,23960.96427,784.5966472,43535.48063,9148.227573,23960.96427,9923368,669.9304705,24.39989573,15.59993334,4
5920.873875,80.10988776,321.1927209,5037.13172,295.5164748,80.10988776,7609432,76.00168839,1.027049843,6.983938933,0
3111.053379,151.60585,97.87044316,308.0785544,161.2062204,151.60585,10210568,28.4010959,1.800069459,3.266792721,6
16326.48653,95.06173613,804.2249542,792.7588822,95.06173613,95.06173613,7998000,79.86252446,1.266600972,1.39992739,0
309553.5122,6766.406466,624.4190531,166910.2263,125400.093,6766.406466,10328440,13789.82077,21.80066521,434.0132432,2
2505.302835,95.0655094,129.1984272,3417.758394,239.4637516,95.0655094,8341288,85.99895311,1.266651247,4.333280583,0
16474.29466,11246.99284,798.856314,54192.8869,26501.20149,11246.99284,8002160,232.4830552,8.867291752,59.53753033,0
17823.41603,204.4009484,925.070959,53741.84936,49922.09831,204.4009484,7762688,134.1339557,1.33333952,12.73339242,0
2583.469319,4958.805091,140.2668107,512025.9257,502256.3156,4958.805091,11105456,378.4670552,8.400008624,134.133471,6
5840.437309,202.8540694,246.6513496,6320.34084,351.7781546,202.8540694,8026312,56.26317272,1.666563173,9.799391458,0
2218.723993,6282.788659,68.98967695,1734.664184,144.239035,6282.788659,6043976,281.5524654,12.91891634,2.863471147,3
7322.50645,98.39784706,336.3259745,5401.748476,240.7280662,98.39784706,8295832,91.93132188,1.266638953,3.933247274,0
3184.509004,2530.847331,100.7325637,5422.891902,2718.512564,2530.847331,8693232,125.9990374,4.733297171,20.13317952,1
5585.87433,170.0814293,239.9815618,21675.24405,10655.4348,170.0814293,8323424,142.7350034,2.267752391,21.54364771,0
964.3987206,0.0,52.93326311,4637.593847,144.3998084,0.0,5048840,0.0,0.0,2.399996816,0
3260.020234,2674.6166,106.0006579,9806.794201,2727.483595,2674.6166,8695152,111.6006927,6.600040964,18.86678377,1
9146.864084,82.669656,421.948591,5728.607146,95.0701044,82.669656,7696240,77.66947519,1.066705239,1.533388781,0
10295.59941,2920.170984,515.0066402,1751716.519,1068887.915,2920.170984,10221368,424.6054746,9.600123778,30.53372701,4
5449.738892,210.0002142,224.5335624,1946.401985,350.5336909,210.0002142,7928544,62.73339732,1.933335305,9.533343057,0
4590.408997,2854.138927,176.8670133,236927.331,115718.4268,2854.138927,7322000,155.600305,4.666675813,217.2670925,0
2871.604188,38.3982731,95.06239139,278.7207983,146.8600619,38.3982731,6410192,44.79798529,0.599973017,2.79987408,0
16590.16398,3024.223642,815.4550655,20798.83744,9148.136519,3024.223642,10068440,468.3266706,10.73318064,15.59977807,4
3009.264693,418.9127946,74.67488937,4709.785277,332.0365617,418.9127946,5291640,143.88251,2.400264301,17.26856817,0
11754.72805,77.0644467,560.2505277,1411.292679,96.26389362,77.0644467,7697592,71.86459649,0.999971194,1.799948149,0
1310.208129,3059.086531,52.29093733,18083.46004,2363.897195,3059.086531,8700128,126.0585096,12.13896759,13.27282721,1
6983.312389,71.73859703,362.0265631,1028.542134,239.4842384,71.73859703,7924352,60.00440272,0.93340182,3.666935722,0
7170.197743,1829.633908,368.7122819,51858.88599,25639.2645,1829.633908,7317208,115.1517844,3.198660678,243.1648503,0
7623.862161,4575.58394,246.5288761,54182.08705,27092.97683,4575.58394,10766568,312.3276864,9.066502744,296.3946412,6
8865.891885,2027.461063,282.2177797,4492.883052,62.07057711,2027.461063,7484512,120.1409022,6.667086693,1.73344254,4
30219.20978,76148.65375,956.4700576,1047476.422,595935.8883,76148.65375,8024568,4163.073288,62.24794669,1695.305815,0
1313.602224,0.0,54.20009178,0.0,0.0,0.0,6403704,47.6000806,0.0,0.0,0
7900.447719,188.0551075,361.8444253,1598.768396,240.7185372,188.0551075,8133264,104.0602704,2.199864782,3.933091579,0
2047.485299,223.9353711,91.66750084,63679.44615,31562.28722,223.9353711,7922520,53.53382049,1.666681833,64.60058787,0
17650.0319,77.98717995,869.2571057,1359.109914,95.05104154,77.98717995,7737816,73.98783739,0.99983564,1.466425606,0
8080.464262,31463.46993,371.5396819,186847.894,90929.75795,31463.46993,7790832,455.0127594,23.45356915,369.2416376,0
2558.345289,0.0,88.97954775,284.3346447,148.0326409,0.0,4943240,0.0,0.0,2.932659252,0
1057.60899,34.53362687,44.06704124,2697.62293,24.000204,34.53362687,10207976,23.6002006,0.466670633,1.8000153,6
12648.25592,1580.031969,604.0788892,4695.028329,148.0029946,1580.031969,6403480,205.6041601,23.73381355,3.066728717,0
3789.122771,13955.73997,103.2015281,284.4708787,148.0688591,13955.73997,6411160,7399.8429,206.6697268,3.000044421,0
2680.63071,214.2637927,82.19889744,444.0607103,311.5958205,214.2637927,5504400,77.66562491,1.333315449,11.133184,0
23378.08377,2995.026154,1148.251135,25167.92623,9148.142923,2995.026154,10217392,490.4600324,9.93319897,15.66645475,4
5650.599999,2556.525293,281.9035476,5277.660933,2621.769637,2556.525293,8556184,111.5618295,4.798358258,17.66062414,1
3322.371297,2587.285659,159.4450502,9150.574078,2375.824491,2587.285659,8695152,135.8679626,5.461359281,12.65436907,1
7558.280773,2807.563337,381.2707412,12643.60178,5674.593976,2807.563337,7827128,177.5352306,6.666737912,16.73351216,0
11608.37614,2991.824092,529.1140136,12082.55883,5805.92134,2991.824092,7924144,250.7908428,6.666423253,24.5991018,0
3308.41083,90.80029722,169.4005545,5397.751002,239.4674505,90.80029722,7700032,82.40026972,1.200003928,3.733345554,0
1280.955861,2584.17878,59.53438034,9945.774913,2798.31588,2584.17878,8698512,150.4026451,5.133423613,21.06703717,1
12189.0979,343.4844546,575.096449,2061.640099,461.6905761,343.4844546,8007760,94.0048682,2.733474891,12.66732267,0
4876.910217,66.66635067,196.8657335,22287.22769,10559.01662,66.66635067,7902632,66.93301607,0.866662559,15.46659336,0
3274.729706,3709.775758,105.890583,1211.465717,147.0183252,3709.775758,5863312,191.150529,7.077176415,2.870930055,3
8044.670001,324.5711242,356.9748971,792.8256447,95.07773688,324.5711242,8022392,82.54294408,2.200256183,1.400163026,0
10042.79267,86.93442407,481.8060451,1065.480035,241.9363688,86.93442407,7891608,80.46767627,1.133347553,4.133385194,0
2876.149306,15641.02019,133.5340749,172329.8903,85607.40874,15641.02019,7790288,272.4015127,12.80007108,364.0020214,0
4555.043463,1338.385281,172.5400302,79689.9597,39923.08288,1338.385281,7739552,145.1389667,4.46684004,173.273392,0
3125.64503,6506.427069,72.80104882,36946.19894,30807.24383,6506.427069,10780768,348.4050194,13.40019305,56.80081831,6
4173.0882,2776.147658,155.8674709,52423.40384,25652.59903,2776.147658,7514448,144.000743,4.733357757,243.667924,0
3756.546306,4558.88241,129.8004482,19814.33509,9916.167577,4558.88241,10962496,215.2007432,8.000027627,157.2672098,6
